car_brand,car_model,car_driven,car_transmission,car_model_year,car_price
Toyota,Corolla,115000.0,CVT,2016,32000.0
Toyota,Yaris,73000.0,Automatic,2019,36000.0
Ford,Flex,152000.0,Automatic,2009,18500.0
Ford,Figo,61000.0,Automatic,2018,23000.0
Toyota,Corolla,172000.0,CVT,2009,14500.0
Honda,Accord,86000.0,Automatic,2017,66000.0
Nissan,Sentra,180000.0,Automatic,2014,20000.0
Toyota,Corolla,257000.0,CVT,1999,5000.0
Volkswagen,Passat,233500.0,Automatic,2012,34500.0
Kia,Sportage,183000.0,Automatic,2014,31000.0
Hyundai,Tucson,300000.0,Automatic,2015,30000.0
Toyota,Rush,54000.0,Automatic,2019,50000.0
Toyota,Fortuner,185000.0,Automatic,2013,46000.0
Toyota,Yaris,200000.0,Manual,2007,12500.0
Chevrolet,Lumina,255000.0,Automatic,2005,12500.0
Hyundai,Accent,136000.0,Automatic,2017,24500.0
Nissan,Tiida,308000.0,Automatic,2006,8000.0
Hyundai,Accent,209000.0,Automatic,2012,16000.0
Nissan,Altima,324000.0,CVT,2010,13500.0
Mazda,2,207000.0,Automatic,2011,11000.0
Toyota,Corolla,149000.0,Automatic,2013,25500.0
Mercedes-Benz,E-Class,2400.0,Automatic,2019,325000.0
BMW,X6,103750.0,Automatic,2010,75000.0
Hyundai,H1,205000.0,Manual,2011,26000.0
Kia,Rio,220000.0,Automatic,2014,20000.0
Nissan,Sunny,143000.0,Automatic,2010,13500.0
Toyota,Corolla,21000.0,CVT,2016,32000.0
Toyota,Innova,107000.0,Automatic,2017,53000.0
Honda,Civic,260000.0,Automatic,2008,13500.0
Toyota,Fortuner,211000.0,Automatic,2006,32000.0
Toyota,Land,130000.0,Automatic,2015,135000.0
Porsche,Cayenne,250000.0,Automatic,2008,27000.0
Hyundai,Elantra,60000.0,Automatic,2018,45000.0
Renault,Duster,150000.0,Manual,2015,20000.0
Toyota,Yaris,94000.0,Automatic,2014,20000.0
Toyota,Camry,280000.0,Automatic,2011,18002.0
Porsche,Panamera,55000.0,Automatic,2012,65000.0
Kia,Rio,173000.0,Automatic,2013,18500.0
Renault,Logan,186000.0,Automatic,2012,9000.0
Mitsubishi,Pajero,212000.0,Automatic,2012,32000.0
Dodge,Charger,135000.0,Automatic,2009,25000.0
Nissan,Sunny,190000.0,Manual,2004,10000.0
BMW,X6,155000.0,Automatic,2009,42000.0
Chevrolet,Trailblazer,31798.0,Automatic,2006,11996.0
Toyota,Corolla,149000.0,Automatic,2013,25500.0
Hyundai,Accent,21600.0,Automatic,2019,40000.0
Lexus,ES,306.0,Automatic,2005,16000.0
Nissan,Sunny,202000.0,Automatic,2016,19000.0
Renault,Fluence,146000.0,CVT,2015,12000.0
Toyota,Yaris,166000.0,Automatic,2016,23000.0
Ford,Edge,229000.0,Automatic,2012,39000.0
Toyota,Corolla,235000.0,CVT,2012,23000.0
Peugeot,5008,110000.0,Automatic,2016,45000.0
MG,3,175000.0,Automatic,2013,20000.0
Kia,Cerato,180000.0,Automatic,2015,30000.0
Toyota,Rav4,30000.0,Automatic,2012,29000.0
Kia,Cerato,207000.0,Automatic,2017,30000.0
Hyundai,Tucson,135000.0,Automatic,2016,55000.0
Toyota,Corolla,180000.0,CVT,2015,33000.0
Hyundai,Elantra,250000.0,Automatic,2015,25000.0
Nissan,Pathfinder,289576.0,Automatic,2007,19500.0
Chevrolet,Trailblazer,300000.0,Automatic,2009,27000.0
Toyota,Yaris,268000.0,Automatic,2007,10000.0
Kia,Cadenza,178000.0,Automatic,2017,66000.0
Hyundai,Santa,320000.0,Automatic,2013,25000.0
Kia,Cerato,152000.0,Automatic,2016,23000.0
Toyota,Yaris,31000.0,Automatic,2019,41000.0
Chevrolet,Malibu,222500.0,Automatic,2013,24000.0
Renault,Logan,186000.0,Automatic,2012,9000.0
Hyundai,Sonata,625000.0,Automatic,2006,15000.0
Kia,Optima,28498.0,Automatic,2016,60000.0
Ford,Expedition,80000.0,Automatic,2014,80000.0
Chevrolet,Epica,262200.0,Automatic,2007,9800.0
Ford,Expedition,80000.0,Automatic,2014,80000.0
Toyota,Hilux,224350.0,Automatic,2014,55000.0
Mitsubishi,Lancer,127000.0,Manual,2009,10500.0
Honda,Civic,300000.0,Automatic,2002,9000.0
Hyundai,Sonata,217000.0,Automatic,2012,15000.0
Nissan,Sentra,153087.0,Automatic,2016,29497.0
Toyota,Corolla,200000.0,CVT,2015,27000.0
Hyundai,Elantra,300000.0,Automatic,2014,18500.0
Hyundai,Sonata,200000.0,Automatic,2013,18000.0
Hyundai,Elantra,192000.0,Automatic,2015,22000.0
Hyundai,Elantra,67000.0,Automatic,2016,32000.0
Kia,Cerato,130000.0,Automatic,2015,23500.0
Hyundai,Sonata,295000.0,Automatic,2011,17500.0
BMW,7,254000.0,Automatic,2006,20000.0
Toyota,Yaris,50000.0,Automatic,2019,30000.0
Nissan,Juke,88000.0,Manual,2014,36000.0
Toyota,Yaris,71000.0,Automatic,2018,36000.0
Chrysler,300C,245000.0,Automatic,2012,37000.0
Honda,Odyssey,73000.0,Automatic,2006,23000.0
Hyundai,Sonata,150000.0,Automatic,2015,32000.0
Toyota,Fortuner,15000.0,Automatic,2020,98000.0
Hyundai,Elantra,158000.0,Automatic,2015,25500.0
Renault,Fluence,260000.0,CVT,2012,16000.0
Mercedes-Benz,E,288000.0,Automatic,2006,18000.0
Toyota,Corolla,93000.0,CVT,2016,41000.0
Kia,Rio,228000.0,Automatic,2011,10000.0
Geely,Emgrand,100000.0,Automatic,2016,20000.0
Toyota,Corolla,440000.0,Automatic,2005,14000.0
Toyota,Yaris,183000.0,Automatic,2017,30000.0
Toyota,Camry,200000.0,Automatic,2014,25000.0
Toyota,Camry,224000.0,Automatic,2011,22000.0
Honda,Civic,10000.0,CVT,2020,73000.0
Hyundai,Elantra,219000.0,Automatic,2016,25000.0
Kia,Cerato,118000.0,Automatic,2016,33000.0
Hyundai,H1,106000.0,Manual,2016,55000.0
Toyota,Yaris,300000.0,Automatic,2009,11000.0
Toyota,Yaris,48000.0,Automatic,2018,37500.0
Ford,Taurus,130000.0,Automatic,2016,54000.0
Toyota,Yaris,28000.0,Automatic,2019,33000.0
Dodge,Charger,12000.0,Automatic,2019,115000.0
Suzuki,Swift,195000.0,Automatic,2009,15000.0
Mercedes-Benz,Vito,25000.0,Automatic,2020,170000.0
Toyota,Yaris,131000.0,Automatic,2015,24000.0
Hyundai,Accent,135000.0,Automatic,2015,24500.0
Chevrolet,Optra,208000.0,Automatic,2011,12500.0
Nissan,Altima,324000.0,Manual,2010,14800.0
Ford,Focus,125041.0,Automatic,2012,16999.0
Ford,Figo,51553.0,Automatic,2016,20999.0
Ford,Expedition,112000.0,Automatic,2012,52500.0
Ford,Figo,61105.0,Automatic,2016,20999.0
Ford,Taurus,80040.0,Automatic,2015,58999.0
Ford,Taurus,5318.0,Automatic,2017,95000.0
Ford,Taurus,167219.0,Automatic,2013,39000.0
Ford,Figo,33643.0,Automatic,2016,20999.0
Ford,Fusion,36900.0,Automatic,2017,64999.0
Ford,Taurus,55012.0,Automatic,2016,70000.0
Ford,Figo,23172.0,Automatic,2016,20999.0
Ford,Taurus,99421.0,Automatic,2014,48000.0
Ford,Figo,20190.0,Automatic,2016,20999.0
Ford,Figo,31038.0,Automatic,2016,20999.0
Ford,Escape,66323.0,Automatic,2015,44999.0
Ford,Figo,20221.0,Automatic,2016,20999.0
Ford,Figo,26993.0,Automatic,2016,20999.0
Ford,Taurus,191302.0,Automatic,2013,33999.0
Lincoln,MKS,22456.0,Automatic,2015,79999.0
Ford,Explorer,53035.0,Automatic,2014,62999.0
Ford,Explorer,136586.0,Automatic,2012,44999.0
Lincoln,Continental,105.0,Automatic,2017,235999.0
Ford,Taurus,147600.0,Automatic,2013,39999.0
Ford,Edge,145150.0,Automatic,2013,55999.0
Ford,Explorer,89000.0,Automatic,2013,54999.0
Ford,Expedition,105100.0,Automatic,2013,53999.0
Ford,EcoSport,186000.0,Automatic,2014,23000.0
Ford,Focus,93700.0,Automatic,2014,24999.0
Ford,Edge,157000.0,Automatic,2013,43999.0
Ford,Expedition,147.0,Automatic,2017,139999.0
Ford,Ranger,43961.0,Manual,2016,54999.0
Ford,Expedition,165.0,Automatic,2017,124999.0
Ford,Explorer,132368.0,Automatic,2013,54999.0
Ford,Explorer,18900.0,Automatic,2016,129999.0
Ford,Explorer,853.0,Automatic,2017,135999.0
Toyota,Corolla,18652.0,Automatic,2016,50000.0
Toyota,Corolla,43814.0,Automatic,2016,49999.0
Ford,Explorer,68114.0,Automatic,2015,63999.0
Ford,Fusion,95395.0,Automatic,2014,33000.0
Ford,Taurus,1606.0,Automatic,2017,110000.0
Ford,Edge,71188.0,Automatic,2012,50400.0
Ford,Expedition,3960.0,Automatic,2017,150150.0
Ford,Taurus,85.0,Automatic,2017,109999.0
Toyota,Camry,90109.0,Automatic,2015,49999.0
Toyota,Camry,42249.0,Automatic,2015,52500.0
Toyota,Camry,39706.0,Automatic,2015,52500.0
Toyota,Camry,49210.0,Automatic,2015,51999.0
Ford,Expedition,92618.0,Automatic,2014,59999.0
Ford,Edge,18815.0,Automatic,2013,51729.0
Ford,Expedition,68281.0,Automatic,2016,90999.0
Lincoln,Continental,10300.0,Automatic,2017,259999.0
Lincoln,Continental,680.0,Automatic,2017,284999.0
Ford,Taurus,35000.0,Automatic,2015,94500.0
Ford,Focus,27202.0,Automatic,2016,44999.0
Ford,Fusion,17110.0,Automatic,2016,48999.0
Ford,Focus,48854.0,Automatic,2013,20000.0
Ford,Fusion,14505.0,Automatic,2016,44999.0
Ford,Expedition,6214.0,Automatic,2016,102999.0
Toyota,Camry,50287.0,Automatic,2015,51450.0
Lincoln,Navigator,102500.0,Automatic,2012,84000.0
Ford,Expedition,13333.0,Automatic,2016,94999.0
Ford,Edge,606.0,Automatic,2017,134999.0
Ford,Taurus,26900.0,Automatic,2016,73000.0
Ford,Expedition,155766.0,Automatic,2013,54999.0
Ford,Flex,2700.0,Automatic,2016,93450.0
Ford,Ranger,8184.0,Manual,2011,24999.0
Ford,Edge,361.0,Automatic,2017,109999.0
Ford,Expedition,1218.0,Automatic,2017,142999.0
Ford,Mustang,7796.0,Automatic,2017,156000.0
Ford,Ranger,90033.0,Manual,2011,22999.0
Ford,Expedition,92823.0,Automatic,2015,73499.0
Ford,Edge,1130.0,Automatic,2017,100500.0
Lincoln,MKX,35667.0,Automatic,2016,167999.0
Ford,Expedition,92409.0,Automatic,2013,54999.0
Ford,Mustang,15878.0,Automatic,2017,189000.0
Ford,Expedition,2129.0,Automatic,2017,155999.0
Ford,Edge,1682.0,Automatic,2017,134999.0
Ford,Edge,335.0,Automatic,2017,134999.0
Ford,Edge,727.0,Automatic,2017,129999.0
Ford,Edge,2774.0,Automatic,2017,134999.0
Ford,Taurus,22114.0,Automatic,2017,99999.0
Ford,Edge,21.0,Automatic,2017,111300.0
Ford,Edge,4422.0,Automatic,2017,134999.0
Ford,Taurus,7000.0,Automatic,2017,142800.0
Ford,Expedition,118300.0,Automatic,2012,52500.0
Ford,Expedition,16834.0,Automatic,2017,149999.0
Ford,Focus,1739.0,Automatic,2017,42000.0
Ford,Explorer,165500.0,Automatic,2013,52499.0
Ford,Expedition,1243.0,Automatic,2017,165999.0
Ford,Fusion,22603.0,Automatic,2015,45000.0
Ford,Edge,255.0,Automatic,2017,124999.0
Ford,Expedition,82604.0,Automatic,2012,52498.0
Ford,Edge,71188.0,Automatic,2012,57750.0
Ford,Edge,56723.0,Automatic,2014,59999.0
Ford,Expedition,561.0,Automatic,2017,126000.0
Ford,Edge,4483.0,Automatic,2017,120750.0
Ford,Expedition,83800.0,Automatic,2014,78750.0
Ford,Ranger,35511.0,Manual,2016,60900.0
Ford,Focus,2218.0,Automatic,2016,37800.0
Ford,Expedition,116963.0,Automatic,2012,52498.0
Lincoln,MKT,72339.0,Automatic,2013,72449.0
Ford,Taurus,29900.0,Automatic,2015,56000.0
Ford,Taurus,15276.0,Automatic,2016,64999.0
Lincoln,MKT,68317.0,Automatic,2015,99999.0
Ford,Expedition,90660.0,Automatic,2012,52498.0
Ford,Fusion,115250.0,Automatic,2015,45000.0
Ford,Fusion,10666.0,Automatic,2015,52500.0
Ford,Focus,28000.0,Automatic,2016,37800.0
Ford,Edge,132239.0,Automatic,2013,41999.0
Lincoln,MKS,21667.0,Automatic,2014,93450.0
Ford,Explorer,72000.0,Automatic,2016,90000.0
Jeep,Wrangler,48000.0,Automatic,2014,99000.0
Toyota,Camry,214000.0,Automatic,2016,60000.0
Changan,CS75,8550.0,Automatic,2020,75000.0
Jeep,Grand,215000.0,Automatic,2013,50000.0
Dodge,Nitro,190000.0,Automatic,2008,25000.0
Kia,Cerato,207000.0,Automatic,2015,23000.0
Dodge,Nitro,260000.0,Automatic,2011,22000.0
Toyota,Camry,290000.0,Automatic,2007,22000.0
Peugeot,307,150000.0,Automatic,2007,12000.0
Hyundai,Sonata,200000.0,Automatic,2014,27000.0
Kia,Cerato,140000.0,Automatic,2012,29000.0
Chevrolet,Colorado,167000.0,Manual,2013,28000.0
Hyundai,Accent,100000.0,Automatic,2018,29000.0
Ford,Edge,270000.0,Automatic,2010,27000.0
Ford,Focus,150700.0,Automatic,2009,14000.0
Ford,Figo,55000.0,Automatic,2018,22500.0
Ford,Focus,243100.0,Automatic,2011,16000.0
Ford,Edge,154000.0,Automatic,2016,69000.0
Renault,Duster,260000.0,Manual,2015,17000.0
Mitsubishi,Pajero,110000.0,Automatic,2016,57500.0
Toyota,Camry,132000.0,Automatic,2014,35000.0
Ford,Figo,69000.0,Automatic,2018,21000.0
Hyundai,Sonata,157000.0,Automatic,2017,58000.0
Jaguar,XF,170000.0,Automatic,2014,38500.0
Jaguar,XF,170000.0,Automatic,2014,38500.0
Nissan,Sunny,200000.0,CVT,2008,11000.0
Mitsubishi,Pajero,42000.0,Automatic,2016,65000.0
Chevrolet,Traverse,270000.0,Automatic,2011,28000.0
Land,Rover,144000.0,Automatic,2013,150000.0
Hyundai,Sonata,167000.0,Automatic,2013,33000.0
Toyota,Corolla,118000.0,Automatic,2015,39000.0
Hyundai,Sonata,168000.0,Automatic,2013,33000.0
Mercedes-Benz,GLS,35000.0,Automatic,2017,210000.0
Hyundai,Sonata,62000.0,Automatic,2015,45000.0
Dodge,Charger,146500.0,Automatic,2014,80000.0
Dodge,Charger,52000.0,Automatic,2018,150000.0
Mercedes-Benz,E-Class,275283.0,Automatic,2005,20000.0
Ford,Expedition,112000.0,Automatic,2012,52500.0
Ford,Focus,125041.0,Automatic,2012,16999.0
Ford,Figo,51553.0,Automatic,2016,20999.0
Ford,Figo,61105.0,Automatic,2016,20999.0
Ford,Taurus,5318.0,Automatic,2017,95000.0
Ford,Taurus,167219.0,Automatic,2013,39000.0
Ford,Taurus,80040.0,Automatic,2015,58999.0
Ford,Figo,33643.0,Automatic,2016,20999.0
Ford,Fusion,36900.0,Automatic,2017,64999.0
Ford,Figo,23172.0,Automatic,2016,20999.0
Ford,Taurus,99421.0,Automatic,2014,48000.0
Ford,Taurus,55012.0,Automatic,2016,70000.0
Ford,Escape,66323.0,Automatic,2015,44999.0
Ford,Figo,31038.0,Automatic,2016,20999.0
Ford,Taurus,191302.0,Automatic,2013,33999.0
Ford,Figo,26993.0,Automatic,2016,20999.0
Ford,Figo,20221.0,Automatic,2016,20999.0
Ford,Figo,20190.0,Automatic,2016,20999.0
Lincoln,MKS,22456.0,Automatic,2015,79999.0
Ford,Explorer,136586.0,Automatic,2012,44999.0
Ford,Explorer,53035.0,Automatic,2014,62999.0
Lincoln,Continental,105.0,Automatic,2017,235999.0
Ford,Edge,145150.0,Automatic,2013,55999.0
Ford,Taurus,147600.0,Automatic,2013,39999.0
Ford,Explorer,89000.0,Automatic,2013,54999.0
Ford,Expedition,105100.0,Automatic,2013,53999.0
Ford,Focus,93700.0,Automatic,2014,24999.0
Ford,EcoSport,186000.0,Automatic,2014,23000.0
Ford,Edge,157000.0,Automatic,2013,43999.0
Ford,Ranger,43961.0,Manual,2016,54999.0
Ford,Expedition,165.0,Automatic,2017,124999.0
Ford,Explorer,132368.0,Automatic,2013,54999.0
Toyota,Corolla,43814.0,Automatic,2016,49999.0
Ford,Explorer,18900.0,Automatic,2016,129999.0
Ford,Expedition,147.0,Automatic,2017,139999.0
Toyota,Corolla,18652.0,Automatic,2016,50000.0
Ford,Explorer,68114.0,Automatic,2015,63999.0
Ford,Explorer,853.0,Automatic,2017,135999.0
Ford,Taurus,1606.0,Automatic,2017,110000.0
Ford,Edge,71188.0,Automatic,2012,50400.0
Ford,Taurus,85.0,Automatic,2017,109999.0
Ford,Expedition,3960.0,Automatic,2017,150150.0
Ford,Fusion,95395.0,Automatic,2014,33000.0
Toyota,Camry,42249.0,Automatic,2015,52500.0
Toyota,Camry,39706.0,Automatic,2015,52500.0
Ford,Expedition,92618.0,Automatic,2014,59999.0
Toyota,Camry,49210.0,Automatic,2015,51999.0
Toyota,Camry,90109.0,Automatic,2015,49999.0
Ford,Edge,18815.0,Automatic,2013,51729.0
Lincoln,Continental,10300.0,Automatic,2017,259999.0
Ford,Taurus,35000.0,Automatic,2015,94500.0
Ford,Expedition,68281.0,Automatic,2016,90999.0
Lincoln,Continental,680.0,Automatic,2017,284999.0
Ford,Fusion,17110.0,Automatic,2016,48999.0
Ford,Focus,27202.0,Automatic,2016,44999.0
Ford,Focus,48854.0,Automatic,2013,20000.0
Ford,Fusion,14505.0,Automatic,2016,44999.0
Ford,Expedition,6214.0,Automatic,2016,102999.0
Toyota,Camry,50287.0,Automatic,2015,51450.0
Lincoln,Navigator,102500.0,Automatic,2012,84000.0
Ford,Expedition,13333.0,Automatic,2016,94999.0
Ford,Edge,606.0,Automatic,2017,134999.0
Ford,Flex,2700.0,Automatic,2016,93450.0
Ford,Taurus,26900.0,Automatic,2016,73000.0
Ford,Ranger,8184.0,Manual,2011,24999.0
Ford,Expedition,155766.0,Automatic,2013,54999.0
Ford,Edge,361.0,Automatic,2017,109999.0
Ford,Expedition,1218.0,Automatic,2017,142999.0
Ford,Mustang,7796.0,Automatic,2017,156000.0
Ford,Edge,1130.0,Automatic,2017,100500.0
Ford,Expedition,92823.0,Automatic,2015,73499.0
Ford,Ranger,90033.0,Manual,2011,22999.0
Ford,Expedition,92409.0,Automatic,2013,54999.0
Lincoln,MKX,35667.0,Automatic,2016,167999.0
Ford,Mustang,15878.0,Automatic,2017,189000.0
Ford,Edge,1682.0,Automatic,2017,134999.0
Ford,Expedition,2129.0,Automatic,2017,155999.0
Ford,Edge,2774.0,Automatic,2017,134999.0
Ford,Edge,727.0,Automatic,2017,129999.0
Ford,Edge,335.0,Automatic,2017,134999.0
Ford,Taurus,22114.0,Automatic,2017,99999.0
Ford,Edge,4422.0,Automatic,2017,134999.0
Ford,Edge,21.0,Automatic,2017,111300.0
Ford,Expedition,16834.0,Automatic,2017,149999.0
Ford,Taurus,7000.0,Automatic,2017,142800.0
Ford,Expedition,118300.0,Automatic,2012,52500.0
Ford,Focus,1739.0,Automatic,2017,42000.0
Ford,Explorer,165500.0,Automatic,2013,52499.0
Ford,Expedition,1243.0,Automatic,2017,165999.0
Ford,Expedition,82604.0,Automatic,2012,52498.0
Ford,Edge,255.0,Automatic,2017,124999.0
Ford,Fusion,22603.0,Automatic,2015,45000.0
Ford,Edge,71188.0,Automatic,2012,57750.0
Ford,Expedition,83800.0,Automatic,2014,78750.0
Ford,Edge,4483.0,Automatic,2017,120750.0
Ford,Edge,56723.0,Automatic,2014,59999.0
Ford,Expedition,561.0,Automatic,2017,126000.0
Ford,Focus,2218.0,Automatic,2016,37800.0
Ford,Ranger,35511.0,Manual,2016,60900.0
Ford,Taurus,29900.0,Automatic,2015,56000.0
Ford,Expedition,116963.0,Automatic,2012,52498.0
Lincoln,MKT,72339.0,Automatic,2013,72449.0
Ford,Expedition,90660.0,Automatic,2012,52498.0
Ford,Taurus,15276.0,Automatic,2016,64999.0
Ford,Fusion,115250.0,Automatic,2015,45000.0
Lincoln,MKT,68317.0,Automatic,2015,99999.0
Ford,Edge,132239.0,Automatic,2013,41999.0
Lincoln,MKS,21667.0,Automatic,2014,93450.0
Ford,Fusion,10666.0,Automatic,2015,52500.0
Ford,Focus,28000.0,Automatic,2016,37800.0
Honda,Accord,82000.0,Automatic,2016,70000.0
Lexus,GS,18000.0,Automatic,2019,177000.0
Nissan,Sunny,247800.0,CVT,2008,12500.0
Kia,Cerato,117000.0,Automatic,2018,40000.0
GMC,Yukon,200000.0,Automatic,2008,42000.0
Toyota,Fortuner,171000.0,Automatic,2014,42000.0
Hyundai,i30,130000.0,Automatic,2015,35000.0
Nissan,Sunny,200000.0,CVT,2014,15000.0
BMW,5,320000.0,Automatic,1996,9000.0
Toyota,Land,272000.0,Automatic,2008,50000.0
Geely,GC6,110000.0,Automatic,2015,11000.0
Toyota,Corolla,300000.0,CVT,2015,31000.0
Nissan,Sunny,395000.0,Automatic,2005,12000.0
Toyota,Corolla,32000.0,Manual,2010,14500.0
Nissan,Sunny,223000.0,Automatic,2010,13000.0
Toyota,86,154400.0,Manual,2013,42000.0
Toyota,Camry,260000.0,CVT,2010,27000.0
Honda,Civic,259000.0,Automatic,2008,16000.0
Toyota,Innova,115000.0,Automatic,2016,62000.0
Suzuki,APV,115000.0,Manual,2017,33000.0
Ford,Figo,51553.0,Automatic,2016,20999.0
Ford,Focus,125041.0,Automatic,2012,16999.0
Ford,Expedition,112000.0,Automatic,2012,52500.0
Ford,Figo,61105.0,Automatic,2016,20999.0
Ford,Figo,33643.0,Automatic,2016,20999.0
Ford,Taurus,167219.0,Automatic,2013,39000.0
Ford,Taurus,5318.0,Automatic,2017,95000.0
Ford,Taurus,80040.0,Automatic,2015,58999.0
Ford,Figo,23172.0,Automatic,2016,20999.0
Ford,Taurus,55012.0,Automatic,2016,70000.0
Ford,Fusion,36900.0,Automatic,2017,64999.0
Ford,Taurus,99421.0,Automatic,2014,48000.0
Ford,Figo,31038.0,Automatic,2016,20999.0
Ford,Escape,66323.0,Automatic,2015,44999.0
Ford,Figo,26993.0,Automatic,2016,20999.0
Ford,Taurus,191302.0,Automatic,2013,33999.0
Ford,Figo,20221.0,Automatic,2016,20999.0
Ford,Figo,20190.0,Automatic,2016,20999.0
Ford,Explorer,136586.0,Automatic,2012,44999.0
Lincoln,Continental,105.0,Automatic,2017,235999.0
Lincoln,MKS,22456.0,Automatic,2015,79999.0
Ford,Explorer,53035.0,Automatic,2014,62999.0
Ford,Expedition,105100.0,Automatic,2013,53999.0
Ford,Explorer,89000.0,Automatic,2013,54999.0
Ford,Edge,145150.0,Automatic,2013,55999.0
Ford,Taurus,147600.0,Automatic,2013,39999.0
Ford,Edge,157000.0,Automatic,2013,43999.0
Ford,EcoSport,186000.0,Automatic,2014,23000.0
Ford,Focus,93700.0,Automatic,2014,24999.0
Ford,Expedition,165.0,Automatic,2017,124999.0
Ford,Ranger,43961.0,Manual,2016,54999.0
Ford,Explorer,132368.0,Automatic,2013,54999.0
Ford,Explorer,18900.0,Automatic,2016,129999.0
Ford,Expedition,147.0,Automatic,2017,139999.0
Toyota,Corolla,43814.0,Automatic,2016,49999.0
Ford,Explorer,853.0,Automatic,2017,135999.0
Toyota,Corolla,18652.0,Automatic,2016,50000.0
Ford,Taurus,1606.0,Automatic,2017,110000.0
Ford,Fusion,95395.0,Automatic,2014,33000.0
Ford,Explorer,68114.0,Automatic,2015,63999.0
Ford,Taurus,85.0,Automatic,2017,109999.0
Ford,Expedition,3960.0,Automatic,2017,150150.0
Ford,Edge,71188.0,Automatic,2012,50400.0
Toyota,Camry,42249.0,Automatic,2015,52500.0
Toyota,Camry,39706.0,Automatic,2015,52500.0
Toyota,Camry,90109.0,Automatic,2015,49999.0
Ford,Expedition,92618.0,Automatic,2014,59999.0
Toyota,Camry,49210.0,Automatic,2015,51999.0
Ford,Edge,18815.0,Automatic,2013,51729.0
Lincoln,Continental,680.0,Automatic,2017,284999.0
Lincoln,Continental,10300.0,Automatic,2017,259999.0
Ford,Taurus,35000.0,Automatic,2015,94500.0
Ford,Expedition,68281.0,Automatic,2016,90999.0
Ford,Fusion,17110.0,Automatic,2016,48999.0
Ford,Focus,48854.0,Automatic,2013,20000.0
Ford,Fusion,14505.0,Automatic,2016,44999.0
Ford,Focus,27202.0,Automatic,2016,44999.0
Toyota,Camry,50287.0,Automatic,2015,51450.0
Ford,Expedition,6214.0,Automatic,2016,102999.0
Ford,Expedition,13333.0,Automatic,2016,94999.0
Lincoln,Navigator,102500.0,Automatic,2012,84000.0
Ford,Edge,606.0,Automatic,2017,134999.0
Ford,Ranger,8184.0,Manual,2011,24999.0
Ford,Flex,2700.0,Automatic,2016,93450.0
Ford,Taurus,26900.0,Automatic,2016,73000.0
Ford,Edge,361.0,Automatic,2017,109999.0
Ford,Expedition,155766.0,Automatic,2013,54999.0
Ford,Mustang,7796.0,Automatic,2017,156000.0
Ford,Expedition,1218.0,Automatic,2017,142999.0
Ford,Edge,1130.0,Automatic,2017,100500.0
Ford,Ranger,90033.0,Manual,2011,22999.0
Lincoln,MKX,35667.0,Automatic,2016,167999.0
Ford,Expedition,92823.0,Automatic,2015,73499.0
Ford,Expedition,92409.0,Automatic,2013,54999.0
Ford,Edge,1682.0,Automatic,2017,134999.0
Ford,Mustang,15878.0,Automatic,2017,189000.0
Ford,Expedition,2129.0,Automatic,2017,155999.0
Ford,Edge,335.0,Automatic,2017,134999.0
Ford,Edge,2774.0,Automatic,2017,134999.0
Ford,Edge,727.0,Automatic,2017,129999.0
Ford,Taurus,22114.0,Automatic,2017,99999.0
Ford,Edge,21.0,Automatic,2017,111300.0
Ford,Edge,4422.0,Automatic,2017,134999.0
Ford,Explorer,165500.0,Automatic,2013,52499.0
Ford,Expedition,16834.0,Automatic,2017,149999.0
Ford,Taurus,7000.0,Automatic,2017,142800.0
Ford,Focus,1739.0,Automatic,2017,42000.0
Ford,Expedition,118300.0,Automatic,2012,52500.0
Ford,Expedition,82604.0,Automatic,2012,52498.0
Ford,Fusion,22603.0,Automatic,2015,45000.0
Ford,Edge,255.0,Automatic,2017,124999.0
Ford,Expedition,1243.0,Automatic,2017,165999.0
Ford,Expedition,561.0,Automatic,2017,126000.0
Ford,Edge,71188.0,Automatic,2012,57750.0
Ford,Edge,56723.0,Automatic,2014,59999.0
Ford,Expedition,83800.0,Automatic,2014,78750.0
Ford,Edge,4483.0,Automatic,2017,120750.0
Ford,Ranger,35511.0,Manual,2016,60900.0
Ford,Focus,2218.0,Automatic,2016,37800.0
Ford,Expedition,116963.0,Automatic,2012,52498.0
Ford,Taurus,29900.0,Automatic,2015,56000.0
Lincoln,MKT,72339.0,Automatic,2013,72449.0
Ford,Expedition,90660.0,Automatic,2012,52498.0
Ford,Taurus,15276.0,Automatic,2016,64999.0
Ford,Fusion,115250.0,Automatic,2015,45000.0
Lincoln,MKT,68317.0,Automatic,2015,99999.0
Ford,Edge,132239.0,Automatic,2013,41999.0
Ford,Fusion,10666.0,Automatic,2015,52500.0
Lincoln,MKS,21667.0,Automatic,2014,93450.0
Ford,Focus,28000.0,Automatic,2016,37800.0
Lincoln,MKT,98000.0,Automatic,2014,60000.0
GMC,Sierra,112000.0,Automatic,2011,50000.0
Hyundai,Elantra,300000.0,Automatic,2016,30000.0
Hyundai,Accent,158000.0,Automatic,2017,30000.0
GMC,Terrain,170000.0,Automatic,2013,39500.0
Suzuki,Swift,170000.0,Manual,2013,13000.0
Toyota,Fortuner,180000.0,Automatic,2016,70000.0
Renault,Fluence,160000.0,CVT,2014,19500.0
Kenbo,H3,220000.0,Manual,2010,25000.0
Toyota,Camry,275000.0,Automatic,2010,23000.0
